feature1,Rv0022c,Rv0023,Rv0042c,Rv0047c,Rv0054,Rv0067c,Rv0078,Rv0081,Rv0117,Rv0135c,Rv0158,Rv0195,Rv0232,Rv0238,Rv0302,Rv0324,Rv0330c,Rv0353,Rv0445c,Rv0474,Rv0494,Rv0602c,Rv0623,Rv0653c,Rv0674,Rv0767c,Rv0827c,Rv0880,Rv0891c,Rv0894,Rv0967,Rv1049,Rv1176c,Rv1186c,Rv1189,Rv1219c,Rv1332--Rv1828--Rv0981,Rv1359,Rv1379,Rv1395,Rv1404,Rv1423,Rv1460,Rv1473A,Rv1556,Rv1657,Rv1674c,Rv1675c,Rv1719,Rv1773c,Rv1846c,Rv1956,Rv1990c,Rv1994c,Rv2009,Rv2011c,Rv2017,Rv2021c,Rv2034,Rv2069,Rv2250c,Rv2359,Rv2488c,Rv2506,Rv2595,Rv2642,Rv2745c,Rv2760c,Rv2779c,Rv2827c,Rv3050c,Rv3066,Rv3082c,Rv3095,Rv3124,Rv3133c,Rv3160c,Rv3164c,Rv3167c,Rv3173c,Rv3183,Rv3219,Rv3223c,Rv3246c,Rv3249c,Rv3260c,Rv3291c,Rv3405c,Rv3414c,Rv3416,Rv3417c,Rv3557c,Rv3597c,Rv3676,Rv3830c,Rv3833,Rv3849,Rv3855,Rv3862c,Rv3911
Rv0158,0.013333333333333308,-0.1266666666666667,-0.00666666666666671,0.010000000000000009,0.0,-0.046666666666666634,0.010000000000000009,-0.010000000000000009,0.0,0.013333333333333308,0.0,-0.040000000000000036,-0.033333333333333326,0.0,0.036666666666666625,0.0,0.023333333333333317,0.0,-0.013333333333333308,0.0033333333333332993,0.010000000000000009,0.023333333333333317,0.0,0.0,0.0,0.010000000000000009,0.020000000000000018,-0.09666666666666668,0.0,0.0,0.0,0.0,-0.08999999999999997,0.013333333333333308,-0.046666666666666634,0.0,0.0,0.0,0.0,0.033333333333333326,0.013333333333333308,0.013333333333333308,0.0,-0.033333333333333326,0.010000000000000009,0.023333333333333317,0.023333333333333317,0.013333333333333308,-0.023333333333333317,0.0,0.0,0.013333333333333308,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003,0.0,-0.010000000000000009,0.013333333333333308,0.0,0.013333333333333308,0.0,0.0,-0.1266666666666667,0.0,0.0,0.0,0.0,0.013333333333333308,0.010000000000000009,-0.1433333333333333,0.0,0.023333333333333317,0.0,0.023333333333333317,0.0,0.013333333333333308,0.00666666666666671,-0.036666666666666625,0.013333333333333308,0.0,0.0,0.010000000000000009,0.026666666666666616,0.013333333333333308,0.0,-0.033333333333333326,-0.07666666666666666,-0.033333333333333326,0.0,0.016666666666666607,0.0,0.023333333333333317,0.0,0.0,0.0033333333333332993,0.0,-0.11333333333333329
Rv0195,0.0,-0.003333333333333355,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,-0.040000000000000036,0.0,0.2466666666666667,0.0,0.3533333333333334,0.0,0.0,0.0,0.0,0.15333333333333332,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,-0.003333333333333355,-0.006666666666666654,0.0,0.0,-0.013333333333333308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,-0.023333333333333317,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32666666666666666,0.0,0.0,0.0,-0.06333333333333335,-0.003333333333333355,0.0,0.0,-0.040000000000000036,0.0,0.0,-0.003333333333333355,0.0,0.33666666666666667,0.036666666666666625,0.10999999999999999
Rv0232,0.0,-0.020000000000000018,-0.020000000000000018,-0.003333333333333355,0.0,0.0,-0.013333333333333308,-0.016666666666666663,0.0,0.0,-0.033333333333333326,0.2466666666666667,0.0,0.0,0.30333333333333334,0.0,0.32333333333333336,0.0,0.0,-0.026666666666666672,0.0,-0.020000000000000018,-0.026666666666666672,0.0,0.0,0.1433333333333333,-0.010000000000000009,0.25,0.0,0.0,0.0,0.0,0.0,0.1466666666666666,-0.033333333333333326,-0.006666666666666654,0.0,0.0,0.0,-0.023333333333333317,0.0,0.0,0.0,0.0,0.09333333333333338,0.043333333333333335,0.32666666666666666,-0.020000000000000018,0.0,0.0,0.0,0.32999999999999996,0.0,0.0,0.0,-0.010000000000000009,0.0,0.16000000000000003,-0.023333333333333317,0.0,-0.020000000000000018,-0.010000000000000009,0.0,0.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,-0.030000000000000027,0.21999999999999997,0.0,0.0,0.0,0.31333333333333335,0.0,0.0,0.0,0.05666666666666664,0.0,0.0,0.0,0.0,-0.006666666666666654,0.31333333333333335,0.10666666666666669,0.0,0.2466666666666667,-0.010000000000000009,0.0,0.0,0.0,0.32666666666666666,0.1333333333333333,0.0,0.29000000000000004,-0.010000000000000009,0.17666666666666664
Rv0238,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv0302,0.0,0.2833333333333333,-0.013333333333333308,-0.003333333333333355,0.3933333333333333,-0.003333333333333355,-0.030000000000000027,-0.010000000000000009,-0.020000000000000018,0.0,0.036666666666666625,0.3533333333333334,0.30333333333333334,0.0,0.0,-0.023333333333333317,0.42000000000000004,0.0,-0.016666666666666663,0.19333333333333336,-0.006666666666666654,0.0,-0.013333333333333308,-0.016666666666666663,-0.010000000000000009,-0.030000000000000027,0.0,0.33999999999999997,0.0,0.033333333333333326,0.0,-0.016666666666666663,0.0,0.026666666666666616,-0.023333333333333317,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.2833333333333333,-0.023333333333333317,-0.013333333333333308,0.07666666666666666,0.41666666666666663,0.0,0.0,0.3466666666666667,0.0,0.4066666666666666,-0.013333333333333308,0.0,0.3766666666666667,-0.013333333333333308,0.0,0.033333333333333326,-0.03666666666666668,0.0,0.0,0.020000000000000018,0.0,0.1466666666666666,0.3833333333333333,0.2866666666666666,0.29666666666666663,0.17000000000000004,0.0,0.0,0.0,0.0,0.27,0.29333333333333333,-0.013333333333333308,0.0,0.0,0.0,0.0,0.033333333333333326,0.09333333333333338,0.0,0.0,0.17000000000000004,0.3766666666666667,-0.006666666666666654,0.3933333333333333,-0.026666666666666672,0.0,0.31999999999999995,-0.006666666666666654,0.0,0.030000000000000027,0.0,0.42333333333333334,-0.03666666666666668,-0.03999999999999998,0.3566666666666667,0.07666666666666666,0.29333333333333333
Rv0324,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023333333333333317,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,-0.010000000000000009,0.0,-0.006666666666666654,0.0,0.0
Rv0330c,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333317,0.0,0.32333333333333336,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333308,0.0,0.0,-0.010000000000000009,0.0,-0.003333333333333355,0.0,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.010000000000000009,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023333333333333317,-0.013333333333333308,-0.010000000000000009,0.0,-0.016666666666666663
Rv0353,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,-0.03999999999999998,0.0,0.0,0.0,-0.020000000000000018
Rv0445c,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333308,0.0,0.0,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.026666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023333333333333317,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0
Rv0474,-0.023333333333333317,0.11333333333333329,-0.020000000000000018,-0.003333333333333355,0.0,-0.023333333333333317,0.05666666666666664,0.16000000000000003,0.010000000000000009,0.0,0.0033333333333332993,0.15333333333333332,-0.026666666666666672,0.0,0.19333333333333336,-0.006666666666666654,0.22999999999999998,0.0,-0.026666666666666672,0.0,-0.026666666666666672,0.20666666666666667,0.020000000000000018,0.0,0.0,0.06666666666666665,0.20999999999999996,0.15333333333333332,0.0,-0.016666666666666663,-0.016666666666666663,-0.006666666666666654,0.0,0.06666666666666665,0.1233333333333333,-0.020000000000000018,0.0,-0.023333333333333317,-0.026666666666666672,-0.003333333333333355,0.0,0.0,0.0,0.07666666666666666,0.036666666666666625,0.23333333333333328,0.23333333333333328,-0.020000000000000018,-0.023333333333333317,0.0,0.0,0.22666666666666668,0.00666666666666671,-0.013333333333333308,0.0,-0.030000000000000027,0.0,0.10333333333333339,0.05666666666666664,-0.006666666666666654,-0.020000000000000018,0.00666666666666671,-0.023333333333333317,-0.023333333333333317,0.19999999999999996,0.09333333333333338,-0.016666666666666663,-0.016666666666666663,-0.020000000000000018,-0.023333333333333317,0.0,0.050000000000000044,0.15000000000000002,0.0,-0.010000000000000009,0.0,0.21999999999999997,-0.006666666666666654,0.0,0.20333333333333337,-0.020000000000000018,0.0,0.0,-0.006666666666666654,-0.026666666666666672,-0.026666666666666672,0.21999999999999997,0.026666666666666616,0.0,0.1433333333333333,-0.023333333333333317,0.0,-0.10999999999999999,-0.023333333333333317,0.23333333333333328,0.026666666666666616,-0.016666666666666663,0.21999999999999997,0.0033333333333332993,0.08666666666666667
Rv0494,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,-0.026666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333308,0.0,0.0
Rv0602c,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333317,0.0,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.20666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,-0.010000000000000009,0.0,0.13,0.0,0.0,0.0,-0.04666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023333333333333317,0.0,-0.010000000000000009,0.0,-0.016666666666666663
Rv0623,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026666666666666672,0.0,-0.013333333333333308,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333333333333308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
